Adventure,Animation,Comedy,Family,Fantasy;The SpongeBob Movie: Sponge Out of Water;book,magic,pirate,plankton,time machine
Crime,Thriller;Ransom;bounty,fbi,millionaire,money,ransom
Adventure,Drama,War;Inglourious Basterds;france,german,nazis,revenge,scalping
Adventure,Comedy,Family,Fantasy;Hook;1990s,caught in a net,children,duel,hero
Action,Adventure;Hercules;army,greek mythology,hercules,king,mercenary
Action,Thriller;Die Hard 2;airport,fuel,plane,police,terrorist
Action,Adventure,Crime,Thriller;S.W.A.T.;hostage,police,prison,swat team,training
Adventure,Drama,Fantasy,Mystery,Thriller;Sleepy Hollow            ;apocalypse,death,husband wife relationship,mother son relationship,murder
Fantasy,Mystery,Romance,Sci-Fi,Thriller;Vanilla Sky;death,dream,love,lynchian,reality
Drama,Fantasy,Mystery,Thriller;Lady in the Water;apartment,bedtime story,eagle,stuttering,swimming pool
Action,Horror,Sci-Fi,Thriller;AVP: Alien vs. Predator;alien,antarctica,predator,pyramid,satellite
Animation,Comedy,Family,Fantasy,Music;Alvin and the Chipmunks: The Squeakquel;adidas,chipmunk,hospital,school,waste container
Action,Drama,History,War;We Were Soldiers;air cavalry,battle,major,soldier,vietnamese
Action,Thriller;Olympus Has Fallen;political thriller,politics,president,speaker of the house,u.s. president
Action,Adventure,Sci-Fi,Thriller;Star Trek: Insurrection;alien,captain,commander,conspiracy,planet
Action,Sci-Fi;Battle Los Angeles;alien,extraterrestrial,invasion,marine,mission
Adventure,Drama,Fantasy;Big Fish;dog saved from a fire,flashback,growing up,multiple narrators,traveling salesman
Drama,Horror,Romance,Thriller;Wolf;blood,publisher,publishing house,werewolf,wolf
Drama,War;War Horse;barbed wire,british,cavalry,horse,world war one
Drama,War;The Monuments Men;art,art expert,nazi stolen art,soldier,world war two
Adventure,Drama,Sci-Fi,Thriller;The Abyss;alien,estranged couple,ocean,submarine,underwater
Drama;Wall Street: Money Never Sleeps;corporate greed,crisis,economy,greed,mentor
Action,Drama,Fantasy,Horror,War;Dracula Untold;death of wife,dracula,tarantula,turk,vampire
Action,Thriller;The Siege;abduction,martial law,military,new york city,terrorist
Adventure,Family,Fantasy,Romance;Stardust;king,magic,one word title,pirate,village
Adventure,Biography,Drama,History,War;Seven Years in Tibet;austria,dalai lama,himalaya,mountain,tibet
Comedy,Drama;The Dilemma;best friend,friend,investigation,secret,two word title
Action,Adventure,Comedy,Thriller;Bad Company;cia,cia agent,terrorist,twin,twin brother
Action,Adventure,Horror,Sci-Fi;Doom;commando unit,extra chromosome,first person shooter,special forces,teleportation
Action,Adventure,Comedy,Thriller;I Spy;boxer,espionage,spy,stealth,top secret
Action,Fantasy,Horror;Underworld: Awakening;battle,cryogenics,detective,scientist,vampire
Comedy,Drama,Musical,Romance;Rock of Ages;concert,love,music industry,panties,pole dancer
Drama,War;Hart's War;colonel,honor,lieutenant,pilot,racism
Action,Crime,Thriller;Killer Elite;australia,death,mentor,revenge,secret society
Action,Sci-Fi,Sport;Rollerball;ball,blood,skating,song,year 2005
Action,Crime,Sci-Fi,Thriller;Ballistic: Ecks vs. Sever;blood splatter,camera shot from inside human body,combat,die hard scenario,fbi
Action,Crime,Drama,Thriller;Hard Rain;dam,flood,money,police,sheriff
Action,Adventure,Animation,Comedy,Crime,Family,Fantasy;Osmosis Jones;blood,body,egg,virus,white blood cell
Adventure,Animation,Family,Fantasy,Musical;Legends of Oz: Dorothy's Return;jester,kansas,oz,princess,tornado
Action,Crime,Drama,Mystery,Thriller;Blackhat;chinese,computer,cybercrime,hacker,one word title
Action,Adventure,Mystery,Sci-Fi,Thriller;Sky Captain and the World of Tomorrow;captain,pilot,reporter,robot,scientist
Crime,Mystery,Thriller;Basic Instinct 2;drugs,murder,psychiatrist,scotland yard,sex
Action,Crime,Mystery,Sci-Fi,Thriller;Escape Plan;cia agent,escape,muslim,prison,ship
Action,Adventure,Fantasy;The Legend of Hercules;ancient greece,forbidden love,hercules,king,slavery
Action,Drama,Thriller;The Sum of All Fears;analyst,cia,nuclear bomb,nuclear weapons,russia
Adventure,Drama,Fantasy,Romance;The Twilight Saga: Eclipse;friendship,graduation,revenge,vampire,werewolf
Crime,Drama,Thriller;The Score;partner,running,scepter,surveillance,thief
Animation,Comedy,Family;Despicable Me;girl,minion,moon,pyramid,white picket fence
Action,Comedy,Crime,Drama,Thriller;Money Train;bare breasts,breast,loan shark,subway,train
Comedy;Ted 2;baby,f word,fight,lawyer,marriage
Adventure,Drama,History,Romance;Agora;christian,love,philosophy,prefect,slave
Action,Comedy,Fantasy,Sci-Fi;Mystery Men;bowling,rajah,sphinx,spleen,superhero
Comedy,Romance;Hall Pass;drugged food,female frontal nudity,male frontal nudity,male nudity,marriage
Biography,Drama,Thriller;The Insider;cbs,cbs news,research,tobacco,whistleblower
Action,Drama,History,Thriller;The Finest Hours;1950s,coast guard,oil tanker,sinking ship,survival
Action,Drama,Thriller;Body of Lies;cia,jordan,middle east,spy,terrorist
Comedy;Dinner for Schmucks;dinner,diorama,idiot,irs,mouse
Action,Fantasy,Horror;Abraham Lincoln: Vampire Hunter;chopping down a tree,hanging upside down,shopkeeper,vampire,vampire hunter
Action,Crime,Romance,Thriller;Entrapment;art thief,insurance,mask,master thief,reference to iron maiden
Comedy;Last Man Standing            ;family relationships,husband wife relationship,live studio audience,sitcom,three word title
Drama,Mystery,Sci-Fi,Thriller;The X Files;agent,alien,bomb,fbi,government
Action,Adventure,Fantasy,War;The Last Legion;5th century,boy,capri,roman legion,soldier
Action,Drama,War;Saving Private Ryan;army,invasion,killed in action,normandy,soldier
Action,Crime,Drama,Thriller;Need for Speed;cross country,custom car,illegal street racing,police officer crushed,street racing
Comedy,Fantasy,Romance;What Women Want;advertising,battle of the sexes,ex husband ex wife relationship,pantyhose,telepathy
Adventure,Animation,Comedy,Family;Ice Age;baby,ice,ice age,sleeping,sloth
Drama,Horror,Sci-Fi,Thriller;Dreamcatcher;alien,friend,maine,military,woods
Biography,Drama,History,War;Lincoln;cultural conflict,politics,president,slavery,u.s. president
Action,Sci-Fi;The Matrix;artificial reality,computer,matrix,questioning reality,simulated reality
Adventure,Drama,History;Apollo 13;cape kennedy,news footage,reference to christopher columbus,rocket,trapped in space
Action,Sci-Fi;Total Recall;ambiguous ending,false memory,implanted memory,memory,space colony
Comedy,Family,Fantasy;The Santa Clause 2;christmas,magic,santa claus,son,toy
Drama,Musical,Romance;Les Misérables;barricade,innkeeper,parole,rebellion,student
Comedy,Drama,Romance;You've Got Mail;bookstore,competing businesses,instant messaging,new york city,shop owner
Comedy;Step Brothers;dream,friendship,karaoke,love,slacker
Action,Adventure,Comedy,Romance,Thriller,Western;The Mask of Zorro;19th century,california,revenge,training,zorro
Comedy,Drama;Due Date;actor,aspiring actor,birth,misadventure,suitcase
Biography,Drama,Sport,War;Unbroken;emaciation,male nudity,plane crash,prisoner of war,torture
Action,Adventure,Thriller;Space Cowboys;nasa,old age,satellite,space,space shuttle
Action,Adventure,Thriller;Cliffhanger;money,mountain,rocky mountains,snow,suitcase
Action,Crime,Thriller;Broken Arrow;captain,desert,major,park ranger,utah
Comedy,Family,Fantasy;The Kid;altering history,cartoon on tv,childhood,image consultant,one two combo
Drama,History,Thriller;World Trade Center;based on true story,police,rescue,rubble,trapped
Drama;Mona Lisa Smile;art,college,school,student,wellesley college
Comedy,Romance;The Dictator;dictator,hotel,oil,overalls,sunglasses
Drama,Mystery,Thriller;Eyes Wide Shut;doctor,orgy,party,pianist,sexual fantasy
Comedy,Drama,Family,Musical;Annie;billionaire,business tycoon,mayoral candidate,penthouse,reference to star trek
Comedy,Crime,Drama,Romance;Focus;con artist,con man,deception,rivalry,seduction
Action,Comedy,Romance;This Means War;best friend,cia,cia agent,dating,undercover
Action,Adventure,Fantasy,Horror,Sci-Fi,Thriller;Blade: Trinity;blade,blood,dracula,vampire hunter,vampire slayer
Action,Drama,War;Red Dawn;guerrilla,high school,invasion,soviet,wolverine
Comedy,Drama;Primary Colors;campaigning,candidate,election,governor,president
Action,Horror,Sci-Fi,Thriller;Resident Evil: Retribution;corporation,fight,rescue,umbrella,zombie
Action,Sci-Fi,Thriller;Death Race;armored car,car,murder,prison,warden
Action,Crime,Drama,Mystery,Thriller;The Long Kiss Goodnight;amnesia,chase,foot chase,strong female character,vomiting
Action,Drama,Thriller;Proof of Life;jungle,pipeline,prisoner,ransom,south america
Action,Adventure,Comedy,Family,Fantasy,Sci-Fi;Zathura: A Space Adventure;2000s,coke,meeting future self,reference to spongebob squarepants,sony
Drama;Fight Club;anti establishment,dark humor,fighting,multiple personality disorder,surprise ending
Drama,Sport;We Are Marshall;coach,football,football team,marshall university,university
Crime,Drama,Mystery;The Missing            ;france,journalist,limp,police detective,reporter
Action,Adventure,Comedy;Hudson Hawk;blackmail,burglar,critically bashed,leonardo da vinci,prison
Comedy,Crime;Lucky Numbers;celebrity,lottery,murder,snowmobile,weatherman
Action,Fantasy,Sci-Fi,Thriller;I, Frankenstein;army,creature,demon,frankenstein,gargoyle
Crime,Drama;Oliver Twist;boy,character name in title,orphan,pickpocket,workhouse
Action,Crime,Fantasy,Thriller;Elektra;assassin,battle,heroine,martial arts,spin off
Action,Crime,Thriller;Sin City: A Dame to Kill For;box office flop,female frontal nudity,female rear nudity,jackpot,rescue
Drama,Mystery,Romance;Random Hearts;death,plane crash,police,police sergeant,politician
Adventure,Biography,Drama,History,Sport,Thriller;Everest;blizzard,mount everest,mountain,mountain climbing,snow
Crime,Drama,Fantasy;Perfume: The Story of a Murderer;18th century,perfume,scent,sense of smell,smell
Action,Comedy,Crime;Austin Powers in Goldmember;fem bot,prison,seductive fembot,spy,time travel
Action,Animation,Comedy,Family,Sci-Fi;Astro Boy;betrayal,futuristic,gladiator,robot,scientist
Adventure,Sci-Fi,Thriller;Jurassic Park;dinosaur,jurassic park,survival,theme park,tyrannosaurus rex
Adventure,Biography,Crime,Drama,Western;Wyatt Earp;historically inaccurate,name calling,penis slur,vomiting,wyatt earp
Action,Crime,Drama,Thriller;Clear and Present Danger;cia,colombia,colombian drug cartel,drugs,president
Action,Adventure,Drama,History;Dragon Blade;child fugitive,final battle,martial art,silk road,sword
Comedy,Crime;Littleman;diamond,infant,parody,spoof,sports violence
Action,War;U-571;battle,historically inaccurate,submarine movie,u boat,world war two
Comedy,Drama,Romance;The American President;lobbyist,president,senator,state dinner,widower
Comedy,Romance,Sport;The Love Guru;bloopers during credits,bucket of popcorn,chastity belt,guru,toronto maple leafs
Action,Comedy,Crime,Thriller;3000 Miles to Graceland;casino,elvis impersonator,gun,heist,rascal
Crime,Drama,Mystery,Thriller,Western;The Hateful Eight;blizzard,blood vomiting,bounty hunter,murder,shot in the crotch
Comedy,Sport;Blades of Glory;competition,fight,ice,jock strap,nintendo game boy advance
Adventure,Animation,Comedy,Family,Fantasy;Hop;drummer,easter,easter bunny,piaggio vespa gtv 250,slacker
Action,Drama,Fantasy,War;300;battle,epic,greece,spartan,warrior
Comedy,Romance;Meet the Fockers;bare butt,defecation,father in law son in law relationship,nurse,sexual innuendo in title
Comedy,Drama,Family;Marley & Me;box office hit,dog,dog movie,florida,pet name in title
Crime,Drama,Fantasy,Mystery;The Green Mile;1930s,death row inmate,healing,prison guard,southern u.s.
Action,Adventure,Comedy;Wild Hogs;biker gang,friend,motorcycle,new mexico,road trip
Adventure,Animation,Comedy,Family,Sci-Fi;Chicken Little;alien invasion,chicken,fish,friend,panic
Crime,Drama,Mystery,Thriller;Gone Girl;based on novel,disappearance,missing person,missing wife,murder suspect
Action,Mystery,Thriller;The Bourne Identity;amnesia,assassin,money,political thriller,three word title
Action,Adventure,Thriller;GoldenEye;agent,cossack,official james bond series,russia,russian
Drama,Mystery,Thriller;The General's Daughter;army cid,cover up,military,murder,woman in military
Comedy,Drama,Sci-Fi;The Truman Show;controlled environment,fictional reality show,hidden camera,innocence lost,simulated reality
Adventure,Animation,Biography,Drama,Family,Fantasy,Musical;The Prince of Egypt;ancient egypt,hebrew,nudity,pharaoh,title directed by female
Comedy,Family;Daddy Day Care;bloopers during credits,breakfast cereal,department store ride,face painting,sponge bob square pants slippers
Action,Comedy,Crime,Drama,Thriller;2 Guns;close up of breasts,female nudity,fugitive,money,undercover
Action,Comedy,Family,Fantasy;Cats & Dogs;cartoon on tv,cat,dog,scientist,secret agent
Action,Crime,Thriller;The Italian Job;gold,heist,revenge,traffic jam,venice italy
Comedy,Romance;Two Weeks Notice;developer,divorce,lawyer,love,new york city
Adventure,Animation,Comedy,Family;Antz;ant,friend,princess,soldier,worker
Comedy;Couples Retreat;couple,island,marriage,tropical,voyeurism
Action,Drama,Sport;Days of Thunder;driver,hot shot,racing,stock car driver,team
Adventure,Comedy,Family;Cheaper by the Dozen 2;children,competition,rival,second part,vacation
Action,Sci-Fi,Thriller;The Scorch Trials;desert,disease,escape,resistance,virus
Drama,Romance;Eat Pray Love;divorce,emotional balance,female protagonist,indonesia,inner peace
Comedy,Drama,Fantasy,Romance;The Family Man;bowling,christmas,parallel universe,salesman,unfaithfulness
Action,Comedy,Crime,Thriller;RED;cia,female assassin,interrogation,office cubicle,spy
Drama,Sport;Any Given Sunday;breasts,coach,football,in medias res,vomiting
Drama,Romance,Western;The Horse Whisperer;grace,groom,horse,montana,western u.s.
Crime,Drama,Thriller;Collateral;city by night,contract killer,driving at night,los angeles california,taxi
Action,Adventure,Fantasy,Thriller;The Scorpion King;desert,king,showdown,sorceress,warrior
Action,Drama,Thriller;Ladder 49;death of husband,fire,firefighter,funeral,main character dies
Action,Crime,Mystery,Thriller;Jack Reacher;coma,mysterious villain,police chase,shooting range,sniper
Action,Sci-Fi,Thriller;Deep Blue Sea;alzheimer's disease,experiment,human versus shark,research,underwater headquarters
Documentary,Music;This Is It;2000s,box office hit,comeback,rehearsal,year 2009
Drama,Thriller;Contagion;contagion,cure,infection,panic,virus
Action,Adventure,Comedy,Crime;Kangaroo Jack;australia,body paint,kangaroo,mob,money
Animation,Family,Fantasy;Coraline;dream,new home,parallel worlds,scissors,secret door
Sci-Fi,Thriller;The Happening;bee,nature,park,school,teacher
Action,Crime,Drama,Thriller;Man on Fire;bodyguard,journalist,kidnapping,mexico,police corruption
Comedy,Family,Fantasy;The Shaggy Dog;animal as human,dog movie,elevator,human becoming an animal,sheepdog
Comedy,Crime;Starsky & Hutch;cocaine,cop,criminal,partner,police
Comedy,Family;Jingle All the Way;action figure,christmas,hero,karate,toy
Action,Fantasy,Horror,Sci-Fi;Hellboy;assassin,demon,hero,nazi,superhero
Drama;A Civil Action;1980s,law firm,lawsuit,lawyer,toxic waste
Adventure,Animation,Comedy,Family,Fantasy;ParaNorman;curse,ghost,outcast,witch,zombie
Action,Adventure,Crime,Thriller;The Jackal;assassin,fbi,ira,jackal,russian
Action,Mystery,Sci-Fi,Thriller;Paycheck;anti hero,babe scientist,engineer,memory,money
Drama,Romance;Up Close & Personal;journalism,news anchor,newscast,newscaster,tv journalism
Adventure,Animation,Comedy,Family,Fantasy;The Tale of Despereaux;book,darkness,dungeon,princess,rat
Comedy,Romance;Rules of Engagement            ;fiance,fiancee,magazine editor,naivety,womanizer
Action,Comedy,Sci-Fi;The Tuxedo;chauffeur,hospital,secret agent,spying,tuxedo
Action,Thriller;Under Siege 2: Dark Territory;colorado,niece,satellite,terrorist,train
Action,Drama,Thriller;Jack Ryan: Shadow Recruit;covert analyst,marine,russian,spy,stock market
Biography,Comedy,Drama;Joy;based on real person,female inventor,mop,sales pitch,woman holding a shotgun
Action,Crime,Drama,Thriller;London Has Fallen;british,funeral,good versus evil,mole,sequel
Action,Horror,Sci-Fi;Alien: Resurrection;alien,blood,breeding,clone,scientist
Action,Crime,Drama,Mystery,Thriller;Shooter;colonel,ethiopia,marksman,on the run,rangefinder
Adventure,Animation,Comedy,Family,Fantasy;The Boxtrolls;chase,puppet animation,red hat,stop motion animation,troll
Comedy,Drama,Fantasy,Romance;Practical Magic;curse,death,island,love,magic
Action,Adventure,Animation,Comedy,Family,Fantasy;The Lego Movie;based on toy,dual personality,evil businessman,good cop bad cop,lego
Action,Comedy,Crime;Miss Congeniality 2: Armed and Fabulous;bodyguard,fbi,fbi agent,female protagonist,undercover
Action,Adventure,Fantasy,Sci-Fi,Thriller;Reign of Fire;castle,dragon,fire breathing dragon,militia,survival
Action,Crime,Drama,Thriller;Gangster Squad;good versus evil,machine gun,mobster,police vigilantism,year 1949
Adventure,Comedy;Year One;abraham,hunter,princess,sodom,tribe
Biography,Drama,History,Sport;Invictus;apartheid,nation,nelson mandela,president,rugby
Crime,Drama,Mystery,Thriller;State of Play;congressman,conspiracy,newspaper,political conspiracy,subway
Comedy,Crime,Romance,Thriller;Duplicity;ceo,dubai,product,rivalry,spy
Comedy,Family,Sci-Fi;My Favorite Martian;alien,hidden camera,martian,reporter,spaceship
Action,Crime,Thriller;The Sentinel;first lady,framed,investigation,president,secret service
Adventure,Animation,Comedy,Family,Sci-Fi;Planet 51;alien,alien planet,astronaut,planet,teenager
Action,Adventure,Sci-Fi,Thriller;Star Trek: Nemesis;earth,federation,romulan,slave,space
Comedy,Crime,Romance;Intolerable Cruelty;attorney,divorce,marriage,real estate,screwball comedy
Drama,Sport;Trouble with the Curve;aging,baseball,baseball scout,north carolina,pitcher
Crime,Drama,Mystery,Thriller;Edge of Darkness;activist,detective,father daughter relationship,investigation,vigilantism
Horror,Mystery,Sci-Fi,Thriller;The Relic;fire,helicopter,museum,police sergeant,relic
Comedy,Crime;Analyze That;blonde,mafia,mental illness,prison,second part
Action,Crime,Drama,Mystery,Thriller;Righteous Kill;blood splatter,execution,new york city,nypd,serial killer
Action,Crime,Drama,Thriller;Mercury Rising;autistic child,boy,child in danger,fbi,nsa
Biography,Drama,Music;The Soloist;columnist,journalist,los angeles times,musician,wearing a traffic cone as a hat
Drama,Fantasy,Sport;The Legend of Bagger Vance;caddy,game,golf,golf course,golfer
Adventure,Comedy,Drama,Music;Almost Famous;band,magazine,rolling stone magazine,smoking marijuana,tour
Animation,Comedy,Family,Fantasy;Garfield 2;cat,england,lti txii,peugeot 206,rover 3 5 litre.coupe p5b
Action,Adventure,Crime,Thriller;xXx: State of the Union;coup d'etat,mutiny,president,u.s. navy,washington d.c.
Action,Fantasy,Horror,Sci-Fi,Thriller;Priest;church,priest,sheriff,vampire,warrior
Adventure,Animation,Comedy,Drama,Family,Fantasy,Romance;Sinbad: Legend of the Seven Seas;book,framed,goddess,prince,sinbad
Horror,Sci-Fi,Thriller;Event Horizon;solar system,space,spaceship,starship,year 2047
Action,Adventure,Sci-Fi;The Avengers;alien invasion,assassin,battle,iron man,soldier
Drama,Fantasy,Mystery,Romance,Thriller;Dragonfly;death,doctor,grave,patient,venezuela
Crime,Drama,Mystery,Thriller;The Black Dahlia;black dahlia,boxer,corpse,death,partner
Action,Adventure,Drama,History,Romance,War;Flyboys;american,france,military,pilot,training
Action,Drama,Thriller;The Last Castle;colonel,general,military,prison,three star general
Horror,Sci-Fi,Thriller;Supernova;deep space,distress signal,explosion,mining,rescue
Drama,Fantasy,Mystery,Romance;Winter's Tale;black and white photograph,drawing with blood,falling through ice,playing piano,red haired woman
Fantasy,Horror,Mystery,Romance;The Mortal Instruments: City of Bones;battle,demon,magic,secret,warrior
Adventure,Comedy,Family,Romance,Sci-Fi;Meet Dave;alien,mutiny,orb,planet,spaceship
Drama,Horror,Thriller;Dark Water;apartment,hello kitty,school,teacher,water
Comedy,Drama;Edtv;female removes her clothes,one word title,producer,television,video store
Adventure,Family,Fantasy;Inkheart;book,escape,girl,overalls,villain
Action,Crime,Fantasy,Thriller;The Spirit;female star appears nude,pants falling down,samurai,white rat,woman in a towel
Action,Comedy,Mystery,Romance;Mortdecai;art dealer,fake painting,macguffin,moustache,stolen painting
Action,Adventure,Fantasy,Thriller;In the Name of the King: A Dungeon Siege Tale;farmer,king,krug,rescue,wizard
Adventure,Drama,Romance,War;Beyond Borders;africa,american,border,doctor,well
Action,Adventure,Fantasy;Xi you ji zhi: Sun Wukong san da Baigu Jing;buddhism,demon,journey to the west,monk,monkey king
Action,Drama,War;The Great Raid;american,lieutenant colonel,mission,rescue,soldier
Action,Adventure,Comedy,Romance,Sci-Fi;Deadpool;based on comic book,breaking the fourth wall,mercenary,mutant,self healing
Comedy,Drama;Holy Man;1990s,evangelist,professional rivalry,swimming pool,televangelist
Action,Biography,Drama,History,Thriller,War;American Sniper;assassin,death of child,iraq,sniper,sniper rifle
Adventure,Comedy,Family,Fantasy,Horror;Goosebumps;based on book,blob,ferris wheel,manuscript,monster
Comedy,Family,Fantasy;Sabrina, the Teenage Witch            ;female protagonist,hereditary gift of witchcraft,magic,supernatural,witch
Comedy,Fantasy,Romance;Just Like Heaven;apartment,architect,coma,doctor,spirit
Comedy,Family,Romance,Sci-Fi;The Flintstones in Viva Rock Vegas;based on tv series,love,prequel,the flintstones,title appears in song
Action,Adventure,Thriller,War;Rambo III;afghanistan,colonel,rambo,rescue,soviet
Comedy,Drama,Romance,Sport;Leatherheads;college football,fight,football,hero,surrender
Comedy,Western;The Ridiculous 6;apache,bank robbery,baseball,half brothers,white raised as indian
Comedy,Drama,Romance;Did You Hear About the Morgans?;fbi,murder,witness,witness protection,wyoming
Comedy;The Internship;actor's picture shown in credits,animated credits,google,internship,still images in end credits
Action,Adventure,Horror,Sci-Fi;Resident Evil: Afterlife;alaska,female gunfighter,mutation,ship,siege
Action,Adventure,Drama,History,War;Red Tails;african american,battle,italy,tuskegee airmen,world war two
Comedy,Romance;Sex and the City            ;casual sex,friendship,friendship between women,gay,singles
Drama,Mystery,Thriller;The Devil's Advocate;deal with the devil,lawyer,money,reality,supernatural power
Comedy;That's My Boy;argument,reference to vanilla ice,statutory rape,teacher student relationship,teacher student sex
Action,Adventure,Fantasy;DragonHeart;dragon,england,human dragon relationship,king,knight
Action,Comedy,Crime,Drama;After the Sunset;diamond,fbi,fbi agent,island,thief
Action,Fantasy,Thriller;Ghost Rider: Spirit of Vengeance;deal with the devil,devil,eastern europe,ghost rider,monk
Drama,Music,Romance,War;Captain Corelli's Mandolin;captain,greek,island,italian,love
Comedy,Romance;Anger Management            ;anger management,argument,irony,sarcasm,therapist
Action,Comedy,Drama,Family,Thriller;The Pacifier;bodyguard,death of husband,male nanny,nanny,wrestling match
Action,Crime;Walking Tall;casino,football,sheriff,special forces,violence
Comedy,Drama;Forrest Gump;amputee,love,vietnam,vietnam war,war hero
Animation,Comedy,Family,Fantasy,Music;Alvin and the Chipmunks;based on cartoon,chipmunk,concert,fart joke,talking animal
Comedy;Meet the Parents;cat,cia,jewish,male nurse,nurse
Adventure,Animation,Drama,Family,History,Musical,Romance;Pocahontas;actor playing multiple roles,love,one word title,unsubtitled foreign language,virginia
Action,Adventure,Drama,Romance,Sci-Fi;Superman;1970s,clark kent,planet,superhero,year 1978
Comedy,Romance,Sci-Fi;The Nutty Professor;face slap,formula,overweight,professor,teacher
Comedy,Romance;Hitch;advice,friendship,gossip,newspaper,quitting a job
Action,Adventure,Comedy,Family,Romance;George of the Jungle;animal companion,heiress,hero,jungle,male objectification
Comedy,Romance;American Wedding;bachelor party,blow job,breasts,friend,wedding
Biography,Drama,Thriller;Captain Phillips;hijacking,hostage,leader,ship,somalia
Comedy,Crime,Romance,Thriller;Date Night;city,new york city,night,reservation,restaurant
Comedy,Family,Fantasy;Casper;casper,friendly ghost,ghost,maine,mansion
Action,Crime,Thriller;The Equalizer;assassin,ex soldier,gangster,hanged man,mysterious past
Comedy,Drama,Romance;Maid in Manhattan;hotel,maid,new york city,place name in title,the bronx
Action,Drama,Thriller,War;Crimson Tide;alabama,mutiny,order,radio,submarine
Biography,Drama;The Pursuit of Happyness;bus,intern,internship,salesman,stockbroker
Drama,Mystery,Thriller;Flightplan;captain,flight,flight attendant,plane,search
Drama,Thriller;Disclosure;computer,marriage,non statutory female on male rape,promotion,sexual harassment
Drama,Fantasy,Romance;City of Angels;angel,doctor,fall,heart surgeon,hospital
Action;Kill Bill: Vol. 1;bride,coma,japan,revenge,sword
Comedy;Bowfinger;film within a film,filmmaking,guerrilla filmmaking,making of a movie,scientology parody
Action,Adventure,Drama,Sci-Fi;Stargate SG-1            ;2000s,21st century,alternate history,message from outer space,military
Action,Crime,Drama,Thriller;Kill Bill: Vol. 2;assassin,assassination,bride,death,vengeance
Action,Comedy,Crime,Thriller;Tango & Cash;1980s,80s action,escape,plea bargain,prison
Comedy,Fantasy,Horror;Death Becomes Her;plastic surgeon,rejuvenation,revenge,rival,rivalry
Action,Adventure,Comedy,Western;Shanghai Noon;19th century,chinese,princess,rescue,travel
Action,Adventure,Thriller;Executive Decision;bomb,hostage,military,plane,terrorist
Comedy,Family,Fantasy;Mr. Popper's Penguins;father,penguin,snowglobe,son,winter
Action,Adventure,Fantasy;The Forbidden Kingdom;monkey king,staff,teenager,urination,warrior
Adventure,Animation,Comedy,Family;Free Birds;chipmunk,hunting dog,sabotage,thanksgiving,turkey the bird
Action,Horror,Sci-Fi;Alien 3;alien,crash,planet,prison,survivor
Biography,Drama,History,Musical;Evita;actress,argentina,military,politics,singer
Action,Adventure,Crime,Thriller;Ronin;case,ex kgb,ronin,russian,suitcase
Adventure,Drama,Horror,Thriller;The Ghost and the Darkness;bridge,engineer,hunter,lion,railway
Animation,Comedy,Family,Fantasy;Paddington;bear,ear wax cleaning,fake newsreel,paddington station london,taxidermist
Action,Comedy,Sci-Fi;The Watch;alien,escape,manager,neighborhood watch,ohio
Action,Crime,Drama,Thriller;The Hunted;capture,combat,fbi,hunter,special forces
Drama,Thriller;Instinct;africa,anthropologist,murder,poacher,psychiatrist
Comedy;Stuck on You;actor,conjoined twins,cook,internet,short order cook
Comedy,Sport;Semi-Pro;flint michigan,merger,michigan,nba,team
Adventure,Animation,Comedy,Family;The Pirates! Band of Misfits;charles darwin,cutlass,pirate,queen victoria,scientist
Crime,Drama,Mystery,Thriller;Changeling;execution by hanging,los angeles police department,miscarriage of justice,missing child,wrongful conviction
Action,Drama,Sci-Fi,Thriller;Chain Reaction;cold fusion,die hard scenario,man with glasses,on the run,outrunning explosion
Action,Drama,Sport,Thriller;The Fan;baseball,fan,obsession,salesman,san francisco giants
Drama,Musical,Romance,Thriller;The Phantom of the Opera;based on stage musical based on novel,disfigurement,mask,opera,singer
Biography,Drama,History,War;Elizabeth: The Golden Age;court,intrigue,queen,spain,virgin
Action,Sci-Fi;Æon Flux;based on cult favorite,disease,female hero,female protagonist,future
Drama,History,War;Gods and Generals;confederacy,hero,prequel,stonewall jackson,war hero
Action,Thriller;Turbulence;airplane,christmas,marshal,pilot,u.s. marshal
Comedy,Drama,Family,Fantasy;Imagine That;blanket,competition,family relationships,feather,sleepover
Adventure,Comedy,Crime,Family,Musical;Muppets Most Wanted;europe,frog,gulag,prison break,puppet
Action,Adventure,Comedy,Family,Sci-Fi;Thunderbirds;astronaut,island,lady penelope,rescue,the hood
Drama,Music,Musical,Romance;Burlesque;burlesque,dancer,iowa,small town girl,stage
Drama,Mystery,Romance,War;A Very Long Engagement;court martial,death,girl,no man's land,soldier
Crime,Drama,Romance;Lolita;lolita,nymphet,older man young girl relationship,professor,writer
Crime,Horror,Mystery,Thriller;Eye See You;drill in the eye,eye gouging,hanged woman,murder,peep hole
Action,Horror,Sci-Fi,Thriller;Blade II;blade the character,cult film,mutation,vampire,warrior
Drama,Romance;Seven Pounds;boyfriend girlfriend relationship,heart,main character dies,organ donor,redemption
Action,Thriller;Bullet to the Head;bar,bullet,corruption,detective,lawyer
Crime,Drama;The Godfather: Part III;1970s,family relationships,mob hit,opera,repeating history
Comedy,Drama,Romance;Elizabethtown;flight,flight attendant,kentucky,shoes,travel
Comedy,Romance;You, Me and Dupree;best friend,foot fetish,houseguest,newlywed,wedding
